Date,Site,Location,Patch ,Quad,N.ostrina,N.canaliculata,Notes,Recorder,DataEntryBy
9.7.14,YB,Natural Bridge,B,8,2,33,/2juv,MN,MN
9.7.14,YB,Natural Bridge,B,9,1,43,/1juv,MN,MN
9.8.14,YB,Natural Bridge,C,1,1,12,23eggs/,MN,MN
9.8.14,YB,Natural Bridge,C,2,2,11,3eggs/2juv,MN,MN
9.8.14,YB,Natural Bridge,C,3,9,7,68eggs/,MN,MN
9.8.14,YB,Natural Bridge,C,4,1,13,,MN,MN
9.8.14,YB,Natural Bridge,C,5,3,9,/7eggs,MN,MN
9.8.14,YB,Natural Bridge,C,6,9,14,/17eggs-1juv,MN,MN
9.8.14,YB,Natural Bridge,C,7,3,21,,MN,MN
9.8.14,YB,Natural Bridge,C,8,2,12,,MN,MN
9.8.14,YB,Natural Bridge,C,9,0,31,/3eggs,MN,MN
9.7.14,YB,Natural Bridge,D,1,0,0,,MN,MN
9.7.14,YB,Natural Bridge,D,2,0,1,,MN,MN
9.7.14,YB,Natural Bridge,D,3,1,0,,MN,MN
9.7.14,YB,Natural Bridge,D,4,1,0,,MN,MN
9.7.14,YB,Natural Bridge,D,5,0,0,,MN,MN
9.7.14,YB,Natural Bridge,D,6,4,2,,MN,MN
9.7.14,YB,Natural Bridge,D,7,0,0,6eggs/,MN,MN
9.7.14,YB,Natural Bridge,D,8,0,0,,MN,MN
9.7.14,YB,Natural Bridge,D,9,1,0,,MN,MN
9.8.14,YB,Natural Bridge,E,1,1,2,/45eggs,MN,MN
9.8.14,YB,Natural Bridge,E,2,11,0,34eggs/,MN,MN
9.8.14,YB,Natural Bridge,E,3,1,3,4eggs/,MN,MN
9.8.14,YB,Natural Bridge,E,4,2,11,,MN,MN
9.8.14,YB,Natural Bridge,E,5,3,10,/3juv-14eggs,MN,MN
9.8.14,YB,Natural Bridge,E,6,3,7,/40eggs,MN,MN
9.8.14,YB,Natural Bridge,E,7,2,17,/6eggs-1juv,MN,MN
9.8.14,YB,Natural Bridge,E,8,8,30,/3juv-117eggs,MN,MN
9.8.14,YB,Natural Bridge,E,9,2,10,,MN,MN
9.7.14,YB,Natural Bridge,F,1,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,2,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,3,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,4,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,5,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,6,0,0,,MN,MN
9.7.14,YB,Natural Bridge,F,7,0,1,,MN,MN
9.7.14,YB,Natural Bridge,F,8,1,0,,MN,MN
9.7.14,YB,Natural Bridge,F,9,0,0,,MN,MN
9.7.14,YB,Natural Bridge,G,1,0,3,/2juv,MN,MN
9.7.14,YB,Natural Bridge,G,2,0,3,/3juv,MN,MN
9.7.14,YB,Natural Bridge,G,3,0,0,,MN,MN
9.7.14,YB,Natural Bridge,G,4,1,2,/2juv,MN,MN
9.7.14,YB,Natural Bridge,G,5,1,0,,MN,MN
9.7.14,YB,Natural Bridge,G,6,3,2,/2juv,MN,MN
9.7.14,YB,Natural Bridge,G,7,0,2,,MN,MN
9.7.14,YB,Natural Bridge,G,8,0,0,3eggs,MN,MN
9.7.14,YB,Natural Bridge,G,9,0,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,1,1,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,2,0,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,3,0,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,4,1,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,5,0,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,6,1,0,2eggs/,MN,MN
9.8.14,YB,Natural Bridge,AB,7,0,1,/1juv,MN,MN
9.8.14,YB,Natural Bridge,AB,8,1,0,,MN,MN
9.8.14,YB,Natural Bridge,AB,9,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,1,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,2,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,3,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,4,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,5,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,6,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,7,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,8,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AC,9,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AD,1,2,8,/2juv-32eggs,MN,MN
9.7.14,YB,Natural Bridge,AD,2,5,16,49eggs/6juv,MN,MN
9.7.14,YB,Natural Bridge,AD,3,0,5,,MN,MN
9.7.14,YB,Natural Bridge,AD,4,1,11,/1juv,MN,MN
9.7.14,YB,Natural Bridge,AD,5,1,4,/13juv,MN,MN
9.7.14,YB,Natural Bridge,AD,6,4,45,,MN,MN
9.7.14,YB,Natural Bridge,AD,7,1,25,/9juv,MN,MN
9.7.14,YB,Natural Bridge,AD,8,6,4,,MN,MN
9.7.14,YB,Natural Bridge,AD,9,0,1,,MN,MN
9.7.14,YB,Natural Bridge,AE,1,5,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,2,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,3,0,1,/1juv,MN,MN
9.7.14,YB,Natural Bridge,AE,4,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,5,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,6,3,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,7,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AE,8,0,1,/1juv,MN,MN
9.7.14,YB,Natural Bridge,AE,9,0,0,/28eggs,MN,MN
9.7.14,YB,Natural Bridge,AF,1,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,2,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,3,1,2,,MN,MN
9.7.14,YB,Natural Bridge,AF,4,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,5,0,1,,MN,MN
9.7.14,YB,Natural Bridge,AF,6,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,7,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,8,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AF,9,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,1,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,2,1,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,3,5,0,16eggs/,MN,MN
9.7.14,YB,Natural Bridge,AG,4,4,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,5,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,6,0,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,7,7,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,8,5,0,,MN,MN
9.7.14,YB,Natural Bridge,AG,9,5,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,1,4,2,10eggs/,MN,MN
9.7.14,YB,Natural Bridge,BB,2,2,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,3,11,1,47eggs/,MN,MN
9.7.14,YB,Natural Bridge,BB,4,0,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,5,6,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,6,0,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,7,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BB,8,0,0,11eggs/,MN,MN
9.7.14,YB,Natural Bridge,BB,9,0,0,,MN,MN
9.7.14,YB,Natural Bridge,BC,1,4,0,18eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,2,26,0,20eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,3,17,0,15eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,4,7,1,73eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,5,13,0,,MN,MN
9.7.14,YB,Natural Bridge,BC,6,21,0,27eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,7,2,0,16eggs/,MN,MN
9.7.14,YB,Natural Bridge,BC,8,21,1,,MN,MN
9.7.14,YB,Natural Bridge,BC,9,19,0,18eggs/,MN,MN
9.7.14,YB,Natural Bridge,BD,1,4,2,27eggs/,MN,MN
9.7.14,YB,Natural Bridge,BD,2,5,0,15eggs/,MN,MN
9.7.14,YB,Natural Bridge,BD,3,4,0,5eggs/,MN,MN
9.7.14,YB,Natural Bridge,BD,4,2,0,,MN,MN
9.7.14,YB,Natural Bridge,BD,5,13,1,/1juv,MN,MN
9.7.14,YB,Natural Bridge,BD,6,3,1,26eggs/,MN,MN
9.7.14,YB,Natural Bridge,BD,7,9,2,/1juv,MN,MN
9.7.14,YB,Natural Bridge,BD,8,2,0,,MN,MN
9.7.14,YB,Natural Bridge,BD,9,5,14,/1juv,MN,MN
9.7.14,YB,Natural Bridge,BE,1,3,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,2,0,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,3,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,4,3,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,5,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,6,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,7,3,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,8,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BE,9,10,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,1,3,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,2,3,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,3,4,0,16eggs/,MN,MN
9.7.14,YB,Natural Bridge,BF,4,0,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,5,4,1,16eggs/1juv,MN,MN
9.7.14,YB,Natural Bridge,BF,6,1,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,7,2,0,,MN,MN
9.7.14,YB,Natural Bridge,BF,8,3,0,3eggs/,MN,MN
9.7.14,YB,Natural Bridge,BF,9,1,1,,MN,MN
10.13.14,YB,Natural Bridge,A,1,6,18,/1juv,MN,MN
10.13.14,YB,Natural Bridge,A,2,1,33,,MN,MN
10.13.14,YB,Natural Bridge,A,3,0,11,/1juv,MN,MN
10.13.14,YB,Natural Bridge,A,4,1,10,,MN,MN
10.13.14,YB,Natural Bridge,A,5,0,15,/1juv,MN,MN
10.13.14,YB,Natural Bridge,A,6,1,20,/1juv,MN,MN
10.13.14,YB,Natural Bridge,A,7,1,15,,MN,MN
10.13.14,YB,Natural Bridge,A,8,3,18,1juv/4juv,MN,MN
10.13.14,YB,Natural Bridge,A,9,2,14,/1juv,MN,MN
10.13.14,YB,Natural Bridge,B,1,1,3,1juv/,MN,MN
10.13.14,YB,Natural Bridge,B,2,0,15,/3juv,MN,MN
10.13.14,YB,Natural Bridge,B,3,2,12,2juv/6juv,MN,MN
10.13.14,YB,Natural Bridge,B,4,2,23,,MN,MN
10.13.14,YB,Natural Bridge,B,5,1,54,/2juv,MN,MN
10.13.14,YB,Natural Bridge,B,6,0,15,,MN,MN
10.13.14,YB,Natural Bridge,B,7,1,20,,MN,MN
10.13.14,YB,Natural Bridge,B,8,1,22,,MN,MN
10.13.14,YB,Natural Bridge,B,9,0,12,,MN,MN
10.13.14,YB,Natural Bridge,C,1,0,8,/4juv,MN,MN
10.13.14,YB,Natural Bridge,C,2,1,20,/1juv,MN,MN
10.13.14,YB,Natural Bridge,C,3,1,7,,MN,MN
10.13.14,YB,Natural Bridge,C,4,3,17,1juv/2juv,MN,MN
10.13.14,YB,Natural Bridge,C,5,0,17,/1juv,MN,MN
10.13.14,YB,Natural Bridge,C,6,3,22,,MN,MN
10.13.14,YB,Natural Bridge,C,7,3,26,/3juv,MN,MN
10.13.14,YB,Natural Bridge,C,8,0,19,/3juv,MN,MN
10.13.14,YB,Natural Bridge,C,9,1,44,1juv/5juv,MN,MN
10.13.14,YB,Natural Bridge,D,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,D,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,D,3,0,1,,MN,MN
10.13.14,YB,Natural Bridge,D,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,D,5,0,1,,MN,MN
10.13.14,YB,Natural Bridge,D,6,0,3,,MN,MN
10.13.14,YB,Natural Bridge,D,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,D,8,0,2,,MN,MN
10.13.14,YB,Natural Bridge,D,9,0,1,,MN,MN
10.13.14,YB,Natural Bridge,E,1,1,7,1juv/,MN,MN
10.13.14,YB,Natural Bridge,E,2,0,4,,MN,MN
10.13.14,YB,Natural Bridge,E,3,1,2,/2juv,MN,MN
10.13.14,YB,Natural Bridge,E,4,3,17,/1juv,MN,MN
10.13.14,YB,Natural Bridge,E,5,2,12,2juv/5juv,MN,MN
10.13.14,YB,Natural Bridge,E,6,0,22,,MN,MN
10.13.14,YB,Natural Bridge,E,7,3,16,/4juv,MN,MN
10.13.14,YB,Natural Bridge,E,8,0,21,/3juv,MN,MN
10.13.14,YB,Natural Bridge,E,9,1,10,1juv/3juv,MN,MN
10.13.14,YB,Natural Bridge,F,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,4,0,1,,MN,MN
10.13.14,YB,Natural Bridge,F,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,7,1,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,F,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,F,9,0,0,,MN,MN
10.13.14,YB,Natural Bridge,G,1,1,4,1juv/1juv,MN,MN
10.13.14,YB,Natural Bridge,G,2,3,4,3juv/3juv,MN,MN
10.13.14,YB,Natural Bridge,G,3,1,2,1juv/2juv,MN,MN
10.13.14,YB,Natural Bridge,G,4,1,4,1juv/2juv,MN,MN
10.13.14,YB,Natural Bridge,G,5,1,9,1juv/2juv,MN,MN
10.13.14,YB,Natural Bridge,G,6,4,16,3juv/8juv,MN,MN
10.13.14,YB,Natural Bridge,G,7,2,3,2juv/2juv,MN,MN
10.13.14,YB,Natural Bridge,G,8,2,2,/1juv,MN,MN
10.13.14,YB,Natural Bridge,G,9,0,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AB,1,1,1,1juv/1juv,MN,MN
10.13.14,YB,Natural Bridge,AB,2,0,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AB,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AB,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AB,5,0,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AB,6,0,3,/3juv,MN,MN
10.13.14,YB,Natural Bridge,AB,7,1,0,1juv/,MN,MN
10.13.14,YB,Natural Bridge,AB,8,4,1,1juv/,MN,MN
10.13.14,YB,Natural Bridge,AB,9,4,2,2juv/,MN,MN
10.13.14,YB,Natural Bridge,AC,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AC,9,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AD,1,3,15,1juv/,MN,MN
10.13.14,YB,Natural Bridge,AD,2,1,9,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AD,3,1,9,,MN,MN
10.13.14,YB,Natural Bridge,AD,4,1,18,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AD,5,1,15,/6juv,MN,MN
10.13.14,YB,Natural Bridge,AD,6,1,15,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AD,7,6,36,1juv/6juv,MN,MN
10.13.14,YB,Natural Bridge,AD,8,1,12,/2juv,MN,MN
10.13.14,YB,Natural Bridge,AD,9,0,4,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AE,1,1,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AE,2,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AE,3,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AE,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AE,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AE,6,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AE,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AE,8,1,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,AE,9,3,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,3,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AF,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,5,1,0,1juv/,MN,MN
10.13.14,YB,Natural Bridge,AF,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AF,9,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AG,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,2,1,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,4,1,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,AG,8,0,1,,MN,MN
10.13.14,YB,Natural Bridge,AG,9,1,1,,MN,MN
10.13.14,YB,Natural Bridge,BB,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,2,1,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,3,2,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,5,1,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,6,0,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,BB,7,1,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BB,9,1,0,1juv/,MN,MN
10.13.14,YB,Natural Bridge,BC,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,2,2,0,1juv/,MN,MN
10.13.14,YB,Natural Bridge,BC,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,6,2,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BC,9,2,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,1,0,1,,MN,MN
10.13.14,YB,Natural Bridge,BD,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,3,0,2,,MN,MN
10.13.14,YB,Natural Bridge,BD,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BD,9,1,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,1,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,5,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,7,0,1,/1juv,MN,MN
10.13.14,YB,Natural Bridge,BE,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BE,9,0,2,/1juv,MN,MN
10.13.14,YB,Natural Bridge,BF,1,1,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,2,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,3,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,4,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,5,0,1,,MN,MN
10.13.14,YB,Natural Bridge,BF,6,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,7,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,8,0,0,,MN,MN
10.13.14,YB,Natural Bridge,BF,9,0,0,,MN,MN
11.4.14,YB,Natural Bridge,A,1,8,46,1juv/,MN,MN
11.4.14,YB,Natural Bridge,A,2,1,38,,MN,MN
11.4.14,YB,Natural Bridge,A,3,4,24,1juv/,MN,MN
11.4.14,YB,Natural Bridge,A,4,4,20,,MN,MN
11.4.14,YB,Natural Bridge,A,5,4,32,3juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,A,6,7,44,3juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,A,7,2,26,,MN,MN
11.4.14,YB,Natural Bridge,A,8,3,33,3juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,A,9,0,25,,MN,MN
11.4.14,YB,Natural Bridge,B,1,5,26,3juv/2juv,MN,MN
11.4.14,YB,Natural Bridge,B,2,1,44,/3juv,MN,MN
11.4.14,YB,Natural Bridge,B,3,0,22,/5juv,MN,MN
11.4.14,YB,Natural Bridge,B,4,5,68,1juv/5juv,MN,MN
11.4.14,YB,Natural Bridge,B,5,2,25,2juv/6juv,MN,MN
11.4.14,YB,Natural Bridge,B,6,4,45,3juv/3juv,MN,MN
11.4.14,YB,Natural Bridge,B,7,0,30,/8juv,MN,MN
11.4.14,YB,Natural Bridge,B,8,3,26,2juv/7juv,MN,MN
11.4.14,YB,Natural Bridge,B,9,1,72,/9juv,MN,MN
11.4.14,YB,Natural Bridge,C,1,4,16,3juv/2juv,MN,MN
11.4.14,YB,Natural Bridge,C,2,5,21,4juv/3juv,MN,MN
11.4.14,YB,Natural Bridge,C,3,4,20,4juv/,MN,MN
11.4.14,YB,Natural Bridge,C,4,2,20,,MN,MN
11.4.14,YB,Natural Bridge,C,5,2,29,2juv/,MN,MN
11.4.14,YB,Natural Bridge,C,6,0,24,,MN,MN
11.4.14,YB,Natural Bridge,C,7,0,35,,MN,MN
11.4.14,YB,Natural Bridge,C,8,0,25,,MN,MN
11.4.14,YB,Natural Bridge,C,9,2,35,/4juv,MN,MN
11.4.14,YB,Natural Bridge,D,1,3,2,1juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,D,2,2,3,1juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,D,3,0,0,,MN,MN
11.4.14,YB,Natural Bridge,D,4,2,2,,MN,MN
11.4.14,YB,Natural Bridge,D,5,0,1,,MN,MN
11.4.14,YB,Natural Bridge,D,6,1,4,,MN,MN
11.4.14,YB,Natural Bridge,D,7,0,3,/1juv,MN,MN
11.4.14,YB,Natural Bridge,D,8,1,3,1juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,D,9,0,3,,MN,MN
11.4.14,YB,Natural Bridge,E,1,9,17,7juv/4juv,MN,MN
11.4.14,YB,Natural Bridge,E,2,3,8,3juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,E,3,2,3,/1juv,MN,MN
11.4.14,YB,Natural Bridge,E,4,2,39,,MN,MN
11.4.14,YB,Natural Bridge,E,5,2,26,/1juv,MN,MN
11.4.14,YB,Natural Bridge,E,6,2,36,/1juv,MN,MN
11.4.14,YB,Natural Bridge,E,7,4,27,1juv/3juv,MN,MN
11.4.14,YB,Natural Bridge,E,8,6,20,5juv/,MN,MN
11.4.14,YB,Natural Bridge,E,9,1,17,/6juv,MN,MN
11.4.14,YB,Natural Bridge,F,1,0,0,,MN,MN
11.4.14,YB,Natural Bridge,F,2,1,2,,MN,MN
11.4.14,YB,Natural Bridge,F,3,8,0,8juv/,MN,MN
11.4.14,YB,Natural Bridge,F,4,2,1,,MN,MN
11.4.14,YB,Natural Bridge,F,5,1,2,1juv/,MN,MN
11.4.14,YB,Natural Bridge,F,6,1,1,,MN,MN
11.4.14,YB,Natural Bridge,F,7,1,1,,MN,MN
11.4.14,YB,Natural Bridge,F,8,1,2,,MN,MN
11.4.14,YB,Natural Bridge,F,9,2,0,,MN,MN
11.4.14,YB,Natural Bridge,G,1,1,9,/2juv,MN,MN
11.4.14,YB,Natural Bridge,G,2,3,3,3juv/2juv,MN,MN
11.4.14,YB,Natural Bridge,G,3,7,13,7juv/,MN,MN
11.4.14,YB,Natural Bridge,G,4,3,11,3juv/2juv,MN,MN
11.4.14,YB,Natural Bridge,G,5,3,18,3juv/7juv,MN,MN
11.4.14,YB,Natural Bridge,G,6,2,14,1juv/3juv,MN,MN
11.4.14,YB,Natural Bridge,G,7,4,12,2juv/,MN,MN
11.4.14,YB,Natural Bridge,G,8,4,6,4juv/3/juv,MN,MN
11.4.14,YB,Natural Bridge,G,9,2,7,2juv/,MN,MN
11.4.14,YB,Natural Bridge,AB,1,0,1,/1juv,MN,MN
11.4.14,YB,Natural Bridge,AB,2,0,1,,MN,MN
11.4.14,YB,Natural Bridge,AB,3,0,0,,MN,MN
11.4.14,YB,Natural Bridge,AB,4,0,0,,MN,MN
11.4.14,YB,Natural Bridge,AB,5,1,3,1juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,AB,6,6,7,2juv/,MN,MN
11.4.14,YB,Natural Bridge,AB,7,0,4,/1juv,MN,MN
11.4.14,YB,Natural Bridge,AB,8,0,3,,MN,MN
11.4.14,YB,Natural Bridge,AB,9,0,4,/1juv,MN,MN
11.4.14,YB,Natural Bridge,AC,1,0,0,,MN,MN
11.4.14,YB,Natural Bridge,AC,2,1,0,,MN,MN
11.4.14,YB,Natural Bridge,AC,3,1,0,,MN,MN
11.4.14,YB,Natural Bridge,AC,4,1,1,,MN,MN
11.4.14,YB,Natural Bridge,AC,5,0,2,,MN,MN
11.4.14,YB,Natural Bridge,AC,6,0,1,,MN,MN
11.4.14,YB,Natural Bridge,AC,7,0,2,/1juv,MN,MN
11.4.14,YB,Natural Bridge,AC,8,1,2,1juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,AC,9,3,3,3juv/1juv,MN,MN
11.4.14,YB,Natural Bridge,AD,1,1,21,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,2,1,17,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,3,2,14,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,4,4,27,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,5,4,22,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,6,2,22,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,7,0,29,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,8,3,20,NA,KEC,MN
11.4.14,YB,Natural Bridge,AD,9,1,29,NA,KEC,MN
11.4.14,YB,Natural Bridge,AE,1,0,0,NA,KEC,MN
11.4.14,YB,Natural Bridge,AE,2,0,0,NA,KEC,MN
11.4.14,YB,Natural Bridge,AE,3,0,3,NA,KEC,MN
